date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle,real_m2,real_m2_trend,real_m2_cycle,t_bill_3mo,t_bill_3mo_trend,t_bill_3mo_cycle,pce_inflation,pce_inflation_trend,pce_inflation_cycle,unemployment,unemployment_trend,unemployment_cycle
1997-10-01,61.674091288131514,61.651904515414245,0.0003598069135719584,39.847331275631205,40.093094558512064,-0.00614868021026016,11.570375053257994,11.464489496944774,0.009193568460858614,113.58312269387625,112.9690174472297,0.0054213281794677215,66.36325489603858,66.64033709645952,-0.004166543130413203,22.619507239282406,22.658123758610216,-0.001705766306233869,28.2365174955314,28.51584224941555,-0.009843714363711342,0.0509,0.04887254564479253,0.0020274543552074725,0.012761569200360867,0.016123405891983893,-0.003361836691623026,0.04666666666666667,0.04849969847928734,-0.001833031812620671
1998-01-01,62.153112481622784,62.07281713366212,0.0012927310649475388,40.10601872127752,40.402772314592085,-0.007371988411401187,12.003215050051686,11.607654333131737,0.03350979793393272,114.0382060396506,113.16411485112508,0.007694424049724091,66.9715066042188,67.15373258979248,-0.0027172529016947777,22.663535144500912,22.72611849660284,-0.0027576060507441547,28.645710855461864,28.73928254252725,-0.0032611930212236295,0.05053333333333334,0.04865818619365967,0.001875147139673669,0.008384787599640786,0.01591867700916291,-0.007533889409522123,0.04633333333333333,0.0477708042060887,-0.0014374708727553712
1998-04-01,62.57224260582199,62.48733077708727,0.0013579422907978866,40.68773486897039,40.714397646233934,-0.0006550879539197751,11.829641057119373,11.743112030069302,0.007341477286905818,114.33838258422804,113.30879086266074,0.00904556578728144,67.65056777806815,67.67958929408822,-0.00042889947211843804,22.69712901608822,22.796568085873613,-0.004371560654817586,29.040215144764215,28.976007186573465,0.0022134493362515606,0.04976666666666667,0.04833333891362708,0.0014333277530395871,0.007681037793550782,0.015795896996856306,-0.008114859203305524,0.044,0.04712843275528801,-0.003128432755288013
1998-07-01,63.182185321548154,62.89298784145783,0.004587707160170318,41.055487332749166,41.02639781588022,0.000708792641253897,12.06428866464973,11.869632496014884,0.016266491349853585,114.17639213009423,113.39956869891633,0.006826964021081849,68.24082112970817,68.21555030136078,0.00037038693571123105,22.869864594634134,22.869394735355243,2.0545119697512604e-05,29.324691675507665,29.224252165056132,0.003430962281814054,0.04823333333333333,0.0478956343193105,0.00033769901402282837,0.008143230053342387,0.0157593892952386,-0.007616159241896212,0.04533333333333333,0.046581038461854296,-0.0012477051285209664
1998-10-01,64.00732564216199,63.28732830387152,0.011312415630523098,41.516221902351255,41.33713489290426,0.004322994149573933,12.375615590249874,11.986020184735168,0.031987065823649186,115.2370991733604,113.43367624464484,0.01577342199814602,68.85705948602448,68.75916382816771,0.0014227345005162206,22.9573497676666,22.94445745921362,0.000561734257140234,29.91074727708191,29.482239355192768,0.01442983023713218,0.04253333333333333,0.04734359875517136,-0.004810265421838024,0.007622684203083097,0.01580840555748224,-0.008185721354399142,0.044333333333333336,0.046135120390284536,-0.0018017870569511998
1999-01-01,64.36478231421471,63.66802376178789,0.01088417027222821,41.7307423128651,41.64494080415437,0.002058190968685647,12.672761001649402,12.091192845327488,0.04697756350214233,114.64404593958673,113.408904477358,0.010832164522653898,69.47503091566982,69.30791379973519,0.0024083246979804684,23.09079074404057,23.021614126136967,0.0030003496886754633,30.227576519141746,29.748193890323098,0.015986216924588792,0.04406666666666667,0.04667596962755485,-0.0026093029608881824,0.009545358127695636,0.015937437337233497,-0.006392079209537861,0.043,0.04579639778937036,-0.0027963977893703668
1999-04-01,64.72898777566414,64.03315656076154,0.010808114327728546,42.336153110581414,41.948213620460976,0.009205556017926941,12.559164871891214,12.184315390674945,0.03030116683707318,114.96536622475162,113.32425292012928,0.014377715302219762,70.22118365610042,69.85926402127286,0.005167322722567036,23.092738505050058,23.100729133486986,-0.00034596357126304156,30.470740491883795,30.02054758552555,0.01488482829932014,0.044533333333333334,0.045888477926917505,-0.0013551445935841705,0.01345228180624769,0.016135860112292136,-0.0026835783060444457,0.042666666666666665,0.045569463790992804,-0.0029027971243261383
1999-07-01,65.3940204752823,64.38122006655274,0.015608847532306847,42.76942166005592,42.24536330637345,0.012328796500777006,12.784528417300177,12.264931835722038,0.04149160236968363,115.36432598481643,113.17958417804907,0.01911937498219274,70.8943993574964,70.41070254974588,0.006846160406892565,23.199915797377365,23.181708746056753,0.0007850976517116415,30.725642281342587,30.297976308790798,0.014016637630900775,0.04649999999999999,0.0449752238293653,0.0015247761706346924,0.01588753482874128,0.01638905431095196,-0.00050151948221068,0.042333333333333334,0.04545716377841452,-0.0031238304450811882
1999-10-01,66.2704650124136,64.71113145221638,0.023811089129153196,43.28953190429519,42.53500562853214,0.01758344961892,13.073781508613639,12.33285354268882,0.05834209187518713,115.51002439595588,112.97587250014902,0.022183039286282735,71.59924976952158,70.95986771463754,0.008970122057196939,23.410371443640003,23.264453094814794,0.006252570873197527,30.88106326844199,30.57938979328812,0.009816910968103443,0.05043333333333334,0.04392946054563322,0.006503872787700114,0.01936869289393539,0.016680723125065487,0.0026879697688699036,0.04066666666666666,0.04546052888669548,-0.0047938622200288175
2000-01-01,65.59143705712238,65.0224410933656,0.008712696862454905,43.40037943590863,42.81605637198862,0.013555002715769593,12.79180633494719,12.388254140817741,0.03205605889151686,114.43118035598505,112.71552683886532,0.015106414393865286,71.56259053932928,71.50463239434757,0.0008102225927624218,23.316438947155042,23.348872509383167,-0.0013900504009614068,30.724642466656533,30.86392602684685,-0.004523040591826177,0.055200000000000006,0.04274539427156289,0.012454605728437117,0.025619834710743694,0.01699425629680887,0.008625578413934826,0.04033333333333333,0.04557863785686747,-0.005245304523534139
2000-04-01,66.57913151444122,65.31568435240158,0.019158991215437737,43.60708578905597,43.08788587144008,0.011977767914127746,13.48631979502132,12.431806433172945,0.08141759968585571,114.40593639342455,112.4025825297911,0.017666055710957806,72.23604862777383,72.04321235572067,0.002673099176749183,23.59346400222135,23.43496772884515,0.006740470291445089,30.95113292771761,31.15088072473801,-0.006432914944582535,0.05713333333333334,0.041421296123488244,0.015712037209845098,0.02468104072650279,0.017314723549463784,0.007366317177039006,0.03933333333333334,0.04580757326607476,-0.0064742399327414185
2000-07-01,66.4353390498691,65.59178393884858,0.012778686241258441,43.91167900054734,43.350226407267606,0.012868395171387714,13.263476494824399,12.464480407728006,0.06213109748216228,113.99869534838804,112.04216935881307,0.017311691452175815,73.05254056570645,72.57381264529774,0.006574766645892183,23.50449422422311,23.522719185542748,-0.0007750815287832502,31.034641211074902,31.43943360446509,-0.01295891325858145,0.06016666666666667,0.039963221346323526,0.02020344532034314,0.025640315274757297,0.017632585592820632,0.008007729681936665,0.04,0.04614013937613439,-0.00614013937613439
2000-10-01,66.63151478305718,65.85248505185695,0.011760495019292883,44.17482816435015,43.60314111827051,0.01302593655667339,13.199103620253135,12.487923532869182,0.05538685978432234,113.26991686416983,111.64065375688816,0.014488350662049676,73.79757720390394,73.09471575663946,0.009569825580173053,23.588455890338658,23.612206597684168,-0.001006371864211264,31.23189439692313,31.72860593235721,-0.0157788403329282,0.06016666666666667,0.0383870452082391,0.021779621458427566,0.02521031543873642,0.01794290708490545,0.0072674083538309675,0.039,0.04656509404890547,-0.007565094048905471
