date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend
1965-10-01,36.32486371371385,35.83390703312175,21.635934563381493,21.294766195446325,6.2945897639545345,6.054047834320156,106.02127554041607,105.22750808355858,33.95309710751655,34.154148856696516,17.61569489495343,17.42663976641798
1966-01-01,37.110467825955254,36.149762636296934,21.925627033434917,21.464945024887825,6.725023010833707,6.117264774627805,107.24942017737162,105.47288946661102,34.342889989270326,34.44129158368407,17.79122520288834,17.502287517331467
1966-04-01,37.13208315378637,36.45545410904677,21.91947072261904,21.63108446907476,6.619399792854115,6.175441578744274,107.99641737446868,105.69089167167732,34.82253427427703,34.73310233412444,17.6356368536998,17.574644284466125
1966-07-01,37.33937139648095,36.74924132133481,22.062326921120242,21.79255680973454,6.523335847956894,6.2283891957359225,108.19457673281651,105.87749230827879,35.257297369873235,35.0278065458945,17.636212241772842,17.643720575847457
1966-10-01,37.53514485261179,37.0297743121512,22.074197693598403,21.948903475101428,6.569873290208943,6.276202906820792,107.60472956239025,106.03009772197689,35.6481455008745,35.323624868849656,17.72326875370258,17.709567938824712
1967-01-01,37.741528305743174,37.29605689020647,22.10014457693362,22.099829621435386,6.384857787971013,6.319181029951671,107.13190532401227,106.1475677440217,36.025119904420606,35.6188626252328,17.80612354314539,17.77223636778005
1967-04-01,37.62405550390181,37.54740794264756,22.311555986260498,22.245118798419636,6.093313425014375,6.357826904688662,106.091703969016,106.22977083602493,36.327165969820506,35.91197438561919,17.811507977438968,17.83178745601537
1967-07-01,37.79376611254198,37.783435029633594,22.308347979907264,22.384556595798884,6.2390969631127495,6.3927097057396916,105.92461475991747,106.27722367558319,36.50269344999557,36.20162264364971,17.87999991405122,17.888307059951966
1967-10-01,37.905022401212484,38.0038110839956,22.286556363407982,22.517972829919074,6.349605897408926,6.424249701930212,105.92511996261587,106.29039210582788,36.72209028553576,36.486692695263066,17.89500745093402,17.94187135781173
1968-01-01,38.52825508346464,38.20823449207914,22.72144600318329,22.645152673316822,6.452028575458704,6.452784352190345,105.70325447358395,106.26955500162123,36.98482160150558,36.76623037112131,18.1686522765128,17.992554069717258
1968-04-01,39.03925570968575,38.39636094335053,22.980976160715002,22.765737214059087,6.641040580626175,6.478615259816648,106.35320369621422,106.21479530543589,37.28238881467248,37.03940778639455,18.285059971005527,18.040401986455212
1968-07-01,39.18253324200049,38.56806647524992,23.32931305343023,22.87941604026964,6.415538424751517,6.502052716576513,106.66930383443756,106.12587394731334,37.59067647506696,37.30551845251988,18.2640821781253,18.085574116348766
1968-10-01,39.1497956767541,38.72365240071227,23.25365130092357,22.986016135845656,6.501576555473476,6.523515846425266,106.82282089444475,106.00267188177386,37.806031214144625,37.56399781978192,18.195354949337776,18.1283851577605
1969-01-01,39.58544942018423,38.86383310290637,23.39272244655665,23.08565078108146,6.8698301328217095,6.543376953794924,107.3416068446081,105.84544198088808,38.04542598765653,37.81445510133212,18.299511767816863,18.16926552775626
1969-04-01,39.544396036634325,38.9896219799648,23.44936204571928,23.17861115086969,6.769090432145564,6.562000683690253,107.89562648337416,105.65497812077959,38.3832992077775,38.05665170808915,18.163171577601148,18.208692358037823
1969-07-01,39.634642798773406,39.10251421578375,23.42107246139278,23.265392749090214,6.832996471617624,6.579957073217651,107.96323067147094,105.43302619179995,38.67581986956417,38.29049864137659,18.14892214069642,18.247228930178707
1969-10-01,39.25113816971902,39.204384024132146,23.4636393807363,23.34667443235105,6.486976824277489,6.597950999499565,107.13892670689376,105.18272757165025,38.9521575393449,38.516120272837924,18.018122058963446,18.285414964646424
1970-01-01,38.98887386019348,39.29746879524532,23.42911604297595,23.42324741495748,6.23528971771186,6.616851213255456,106.16786629497281,104.90877509380034,39.118367175724316,38.73389565592395,17.97715539821353,18.323732930905148
1970-04-01,38.83772403792101,39.38406435948324,23.34429662584282,23.495990639040226,6.238596533478625,6.6374662736283465,104.23116910245457,104.61703775860886,39.20996767776997,38.94449494949464,18.108213109521603,18.36250036207548
1970-07-01,38.9737052910693,39.46629696059897,23.450489228502825,23.5658004268144,6.240621591403522,6.6603684625946284,103.13138289390069,104.3141102971699,39.28512350132694,39.14885190537748,18.285079284231948,18.401817872168184
1970-10-01,38.331193278210776,39.54596770496633,23.245060559666015,23.63348985108912,5.871608332765108,6.685880770286239,101.7549656438306,104.00627777214285,39.35210261234251,39.3480928620694,18.130569779540423,18.44162622642884
1971-01-01,39.153178957588224,39.62458220648264,23.426111480262204,23.69980970521422,6.53595774199157,6.714060448143768,101.65694082561929,103.69901463079307,39.33493418097557,39.543457384468084,18.53380318693505,18.48179218091387
1971-04-01,39.140802512533654,39.702884171608794,23.466283269018376,23.76527360068074,6.679762286692094,6.744420927766342,101.41395057709812,103.39631704097663,39.479053437255686,39.736215217027826,18.533050324298323,18.521984411175115
1971-07-01,39.24612499322968,39.78132569340598,23.51414995571603,23.830228081961597,6.733600971305328,6.77635491504593,100.85967569780239,103.10085316166206,39.65994322260408,39.92753080116995,18.619421085863625,18.561901308036273
1971-10-01,39.116369833989495,39.86000723921205,23.71829018103359,23.894834530309424,6.520320604968079,6.809203581343687,101.36282698547032,102.81401738825734,39.841980120999,40.11842924309738,18.46830762504602,18.601245620923848
1972-01-01,39.38729585184048,39.938691965552984,23.65102440752979,23.959056200158496,6.816327219266854,6.842268524404935,101.35541738907916,102.53578141476993,39.740548104844585,40.30978633615559,18.613705113822338,18.639753686242887
1972-04-01,40.070016309073054,40.01667014609605,23.96425357214588,24.02274466468984,7.176265021384092,6.874651475744491,101.55810831359639,102.2652100668319,39.95659846417214,40.502319719728774,18.8759183406525,18.67707606252095
1972-07-01,40.235432252337105,40.09287818630827,24.186758450114812,24.08555520159402,7.266948690494911,6.905420956966028,101.5952190684289,102.00064108361387,40.252254902041635,40.696399004209276,18.900509470082657,18.71284439231967
1972-10-01,40.71400108631516,40.16627805363005,24.525202194889506,24.147102829752,7.344215060234627,6.93381599169435,102.1749382151036,101.73998892773243,40.58059618905423,40.892054106283624,19.00060926636586,18.746811974138886
1973-01-01,41.50760221979298,40.23591393405915,24.859753888989935,24.207062323305458,7.663157513537094,6.959287492688853,103.17228007696686,101.4809370351481,40.90104335114994,41.0890335880662,19.19613002970689,18.778847979973456
1973-04-01,41.742425275929016,40.30116556578204,24.815020924515746,24.265341240921533,7.917995914314975,6.981532986867961,103.71331573460245,101.22146229684193,41.288322795744484,41.286883736468745,19.175855453074497,18.808979411372512
1973-07-01,41.310234701704346,40.36219506290126,24.745062168735743,24.32225115350337,7.615742426881572,7.000672360612164,103.87619250706402,100.96060527334451,41.724767028186335,41.485023086177996,18.88832367654921,18.837492844069352
1973-10-01,41.49190517730041,40.42005467229815,24.561069370343834,24.37844823650582,7.893666825591899,7.017383461591733,103.8711159655162,100.69894713328087,42.07406862989408,41.68285988444709,18.916714973644726,18.86490488176666
1974-01-01,40.92492846542054,40.47639104561876,24.476538232130896,24.43485812662434,7.364933237332071,7.032724057967306,102.9134539471845,100.4388503003076,42.47694067507184,41.87994203281364,18.708391048844614,18.891767260780576
1974-04-01,40.81338036640965,40.53352347280621,24.551737442035787,24.492529327757094,7.399248389090818,7.048281024004517,102.66889976707915,100.18459490210006,42.73466644987153,42.07605482275714,18.64675247045877,18.918667409158324
1974-07-01,40.22569371496301,40.59406405012087,24.47733924111856,24.552546495787013,6.988143742971763,7.065859438357458,101.81049651797873,99.9419385305635,42.99495954648403,42.27135387742396,18.439590899834144,18.94608062463485
1974-10-01,39.86949261947247,40.66081588504306,23.90354134297633,24.616042473169678,7.011933759254053,7.087498761387034,99.64774718156026,99.71811206222867,43.14339359316613,42.46641035454624,18.51082940953997,18.97431329912695
1975-01-01,39.193616688587504,40.73637049416134,23.892566638427894,24.684115505294443,5.9248443296904805,7.115219277386479,96.09486710921807,99.52144130603648,43.29922219534087,42.66225882089148,18.60806543662697,19.00335188342272
1975-04-01,39.287737585773556,40.82284172596407,24.107074683802686,24.757423381700363,5.786204999842344,7.151037126218157,94.76816922996179,99.36015970224412,43.18382002991425,42.86037671836208,18.839660487406,19.03288864606813
1975-07-01,39.734332906573975,40.9213812796164,24.335588275433093,24.836128401388347,6.1627698893217815,7.196207777761906,95.08685231452294,99.24030544094995,42.996799516021696,43.06266784322653,19.041186870194476,19.06236354687441
1975-10-01,40.07136239723628,41.03217840893878,24.477785811034554,24.919983209867542,6.282755192276079,7.251089324409536,96.2327184457631,99.16500102183635,42.943503181050296,43.27127555291676,19.062034204225967,19.091091325297473
1976-01-01,40.7773700577854,41.15467725212978,24.861001065152603,25.008421545572922,6.82363370881727,7.315375391451332,97.34914630518556,99.1347671597773,42.92822269451007,43.48834419325671,19.255390898511788,19.118369375930175
1976-04-01,40.89265602226944,41.28771310485941,24.936075543365998,25.100590307534343,7.1152610406479555,7.388117158359252,96.96622201635748,99.14832468808268,43.06011041017304,43.71585574647619,19.338587628130952,19.143473129232785
1976-07-01,40.91879140993375,41.42987520195029,25.134101892748436,25.195532034036667,7.120865433992022,7.46802616400493,96.88571767208309,99.20332594202043,43.24561930460637,43.955481547998744,19.33228779925682,19.165760398778083
1976-10-01,41.03263134298531,41.57948894860218,25.29510460748117,25.292171463809865,7.162726240276832,7.553594721277276,96.97450503682252,99.29609090818202,43.442628510004916,44.208517685558036,19.343735914665633,19.184708720015042
1977-01-01,41.33760092707071,41.73453526592299,25.530580328866332,25.389378251810065,7.489749318549904,7.643025184843753,97.5713281716571,99.42150275455272,43.64557626420848,44.475844635924005,19.37830499291829,19.199898998599377
1977-04-01,41.94394009359808,41.892620039450726,25.6240669595577,25.486006462955928,7.950585014363695,7.734178881883443,98.95621428895322,99.57298186723995,43.90870460708601,44.757883314262735,19.442295941852024,19.211012020433373
1977-07-01,42.49247481090427,42.05106214225841,25.812827586911308,25.580981427592857,8.30672780032553,7.824714403110104,99.53185293277642,99.74276126225985,44.267916002778485,45.05454287994492,19.566562362084557,19.217841416705962
1977-10-01,42.30392169676248,42.20717209497513,25.895292491028258,25.67329956376536,8.254470943376333,7.912316998744966,100.06812615870659,99.92264582145016,44.72215912601692,45.36519457028448,19.342582356518072,19.22032707229985
1978-01-01,42.25822870155906,42.35849733611283,25.976448341186583,25.762089086734594,8.341278932434388,7.994872260842658,100.10217522989191,100.10425373617042,45.154000897115644,45.68869554353763,19.252554535246393,19.218627768001515
1978-04-01,43.70164908431619,42.50261272390142,26.453499325523186,25.846606952606134,8.820125994396998,8.070404527839358,102.5719993488965,100.2792342555542,45.59026343004682,46.02346404948866,19.531378529931825,19.212981170822957
1978-07-01,43.93942937479916,42.637000829310914,26.458784843022155,25.926237083972236,9.032939547647219,8.137102265418116,102.97079624692536,100.4391778953491,46.11850923762781,46.36753311197118,19.509357454269626,19.203648370887635
1978-10-01,44.32383971412545,42.759862652128554,26.508134505748238,26.00073609774117,9.22919363772075,8.193582323514722,103.73000332898275,100.5770478401307,46.67583772728164,46.71860122296207,19.504118159162246,19.19108932311304
1979-01-01,44.20433944842571,42.87019431902655,26.543160897457085,26.070192622299697,9.199298475442301,8.239003334652706,104.0096474237574,100.68734757962247,47.2702942965205,47.07413783832616,19.3317060637903,19.175953871256585
1979-04-01,44.06528787316525,42.96795787282826,26.488264019724003,26.135015388562973,9.17091319082392,8.273168767716225,103.90183181031676,100.76652090787704,47.84860770402265,47.431506821346105,19.201993254401295,19.159084799835856
1979-07-01,44.19014388008789,43.05395163500806,26.701742842467052,26.19591459578102,9.038606554665934,8.296499672482488,104.37386305942576,100.81307302287108,48.381796841203645,47.788115201890456,19.125425941908734,19.14141938221066
1979-10-01,44.07300510130444,43.129670933799915,26.778817591591636,26.253829682991398,8.864733789915782,8.31000250753462,104.07433596415707,100.82746812783635,48.83337182740954,48.14155582193389,19.048355319025816,19.12391840981779
1980-01-01,44.02370805006194,43.197333494087225,26.86232634716824,26.31002439092203,8.75098861643722,8.315173733266601,103.3818813118613,100.8123888667304,49.269731297312525,48.489726862539534,19.050383047069072,19.107529218556287
1980-04-01,42.94826283684592,43.259761740088294,26.17292763585579,26.36610026515557,7.9728168645193955,8.313877850719217,101.11859367607879,100.77253996038574,49.678967216912,48.83090586021819,18.79983700249717,19.09314877850071
1980-07-01,42.720576423229225,43.32031044956957,26.378351909874986,26.4240157818276,7.404111451188232,8.308261883165267,100.24304118037051,100.71422374314042,49.868114573076,49.16381918647907,18.781179380964712,19.081636113596105
1980-10-01,43.3670613460984,43.3821581404646,26.60910246775482,26.485625129858537,8.010471766124573,8.300259270292067,101.2382194750271,100.64395650426168,49.94282531559105,49.48769985479594,18.933439821509673,19.07366468009757
1981-01-01,44.06340533577577,43.44812309591667,26.596153261805966,26.55277210468924,8.735671098601735,8.291202575396882,101.47016782361082,100.56794788724866,50.16585829318314,49.80221339096753,19.178925215232276,19.069719380928145
